"TID_INTRO_MESSAGE_TITLE","WELCOME TO HADES' STAR"
"TID_BUILDING_BLUESTAR_SCANNER","BLUE STAR SCANNER"
"TID_BUILDING_BLUESTAR_SCANNER_DESCR","Can detect nearby Blue Stars."
"TID_BUILDING_BLUESTAR_SCANNER_INFO","The scanner will send a single Battleship to a detected Blue Star. Blue Stars constantly collapse from the outside towards the star, have a very short lifetime, and offer no security: all participating player's Battleships will fire on each other, as well as the Cerberus forces in the system. The player with the last Battleship alive wins the mission."
"TID_BLUE_STAR_ANOMALY","ANOMALY"
"TID_BLUE_STAR_ANOMALY_DESCR","This non-functional portal seems to lead to distant stars. Construct a Blue Star scanner on it to allow Battleships to pass through."
"TID_HUD_MUST_PLACE_ON_ANOMALY","This station must be placed on an Anomaly"
"TID_HUD_CONFIRM_ANOMALY_UPGRADE","Start building a Blue Star scanner on the Anomaly?"
"TID_BLD_RELAY","SHIPMENT RELAY"
"TID_BLD_RELAY_DESCR","Allows you to partially or fully automate Shipment delivery, using Fragments retrieved in Blue Stars. Shipments delivered via the Relay pay a small additional bonus."
"TID_BLD_RELAY_INFO","Enables automatic shipment delivery on a per-sector basis, for a limited amount of time.\n\nThe sectors that the Relay is controlling will have Credits Shipments delivered automatically over time, regardless of the Shipment's destination. Upgrade the Relay to increase the amount of shipments and controlled sectors.\n\nThe Relay requires Star Fragments to operate. They can be earned by participating in Blue Star missions."
"TID_SHIP_TRANSPORT","TRANSPORT"
"TID_SHIP_TRANSPORT_DESCR","Use to pick up and deliver Shipments and other valuable cargo throughout the galaxy."
"TID_SHIP_TRANSPORT_INFO","Transport ships are crucial for moving resources. Use them to deliver shipments between planets and moons, and to transfer Artifacts from Red Stars."
"TID_SHIP_MINER","MINER"
"TID_SHIP_MINER_DESCR","Can collect Hydrogen and other valuable resources from Asteroid Fields."
"TID_SHIP_MINER_INFO","Miner ships can collect Hydrogen and other valuable resources from asteroid fields"
"TID_SHIP_BATTLESHIP","BATTLESHIP"
"TID_SHIP_BATTLESHIP_DESCR","An assault ship that can be highly customized with additional Weapon, Shield and Combat modules."
"TID_SHIP_CERB_FIGHTER","CERBERUS SENTINEL"
"TID_SHIP_CERB_FIGHTER_DESCR","Sentinels have weak hulls but are equipped with a very powerful Battery. They pose little threat individually, but are deadly in large numbers or when covered behind stronger Cerberus ships.\n\nSentinels will always stay within their assigned sector."
"TID_SHIP_CERB_COLOSSUS","CERBERUS COLOSSUS"
"TID_SHIP_CERB_COLOSSUS_DESCR","A massive Cerberus ship that requires a lot of firepower and coordination to bring down.\n\nThis ship will always stay within its assigned sector."
"TID_SHIP_CERB_SECTOR_GUARDIAN","CERBERUS GUARDIAN"
"TID_SHIP_CERB_SECTOR_GUARDIAN_DESCR","A strong ship that Cerberus often use to provide cover for Sentinels.\n\nGuardians always stay within their assigned sector."
"TID_SHIP_CERB_INTERCEPTOR","CERBERUS INTERCEPTOR"
"TID_SHIP_CERB_INTERCEPTOR_DESCR","A fast, strong Cerberus ship that can simultaneously fire against multiple player ships. Lethal against non-combat ships, which must be kept at a safe distance from Interceptors.\n\nInterceptors randomly patrol strategic locations in the star system and can move between multiple sectors."
"TID_SHIP_CERB_DESTROYER","CERBERUS DESTROYER"
"TID_SHIP_CERB_DESTROYER_DESCR","These mysterious Cerberus ships are known to jump in Red Stars and destroy entire planets with their powerful beams. When the Destroyer is defeated or a planet destroyed, Area damage will be applied to all nearby player ships."
"TID_SHIP_CERB_PHOENIX","CERBERUS PHOENIX"
"TID_SHIP_CERB_PHOENIX_DESCR","The Phoenix protects nearby Cerberus ships with its area shield. Once destroyed, it will spawn a small number of Sentinels.\n\nThis ship will always stay within its assigned sector."
"TID_SHIP_ALPHA_DRONE","ALPHA DRONE"
"TID_SHIP_ALPHA_DRONE_DESCR","An automated Combat Drone. The Drone travels to its fixed destination and stays there until destroyed or its activation timer runs out."
"TID_SHIP_DECOY_DRONE","DECOY DRONE"
"TID_SHIP_DECOY_DRONE_DESCR","A defensive Drone with no weapon. Will stay at its target location until its Hull is depleted, or its activation timer runs out."
"TID_SHIP_REPAIR_DRONE","REPAIR DRONE"
"TID_SHIP_REPAIR_DRONE_DESCR","The Repair Drone restores HP to any damaged Battleships in range when it's destroyed. If it is destroyed as a result of combat, before its lifetime expires, the repair amount will be higher."
"TID_SHIP_ROCKET_DRONE_DESCR","A limited lifetime Drone that launches Alpha Rockets against enemies in range."
"TID_MOD_ALPHA_DRONE_DESCR","Launches a single Combat drone. The Drone will travel and stay at the activation point until destroyed or its activation timer runs out."
"TID_SHIP_SHIPMENT_DRONE","SHIPMENT DRONE"
"TID_SHIP_SHIPMENT_DRONE_DESCR","An automated, fast drone that will automatically deliver shipments when possible. The drone can only cross sectors if they are connected with an active Warp Lane.\n\nThe Hydrogen used for Activation is deposited on the Drone at launch. The Drone will self destruct once it uses all deposited Hydrogen, or after its activation timer runs out."
"TID_SHIP_MINING_DRONE","MINING DRONE"
"TID_SHIP_MINING_DRONE_DESCR","An automated mining ship that targets a single asteroid. Once mining is complete, the drone will deliver the Hydrogen to the closest planet and self-destruct."
"TID_SHIP_CERBERUS_BOMBER","CERBERUS BOMBER"
"TID_SHIP_CERBERUS_BOMBER_DESCR","A strong ship that regularly fires one rocket towards each participating player that has ships in the bomber's sector or any adjacent sectors. \n\nThis ship will always stay within its assigned sector, but the Rockets can be fired on approaching ships in adjacent sectors."
"TID_SHIP_STORM","CERBERUS STORM"
"TID_SHIP_STORM_DESCR","This ship always follows a circular path within its sector. It is equipped with a powerful long range weapon that regularly launches fast Dart missiles against all enemy ships in range."
"TID_SHIP_CERB_GHOSTS","CERBERUS DRONES"
"TID_SHIP_CERB_GHOSTS_DESCR","A group of fast ships that jump in unpredictably and move collectively to the nearest target, anywhere in the star system.\n\nCerberus Drones are immune to all modules that don't do damage, and do not count as ships for certain modules like Barrage and Salvage."
"TID_CORP_FLAGSHIP","CORPORATION FLAGSHIP"
"TID_CORP_FLAGSHIP_DESCR","This ship belongs to a Corporation and can be controlled by its Officers.\n\nA Flagship can optionally assist its owner Corporation with one ongoing White Star mission."
"TID_SHIP_CERB_HYDRA","CERBERUS HYDRA"
"TID_SHIP_CERB_HYDRA_DESCR","A massive, strong ship, equipped with a powerful Barrage that does significantly more damage when there are more player ships in its sector. When it runs out of hitpoints, it will split into two smaller, weaker Hydras. The smaller versions will themselves turn into two tiny Hydras when destroyed."
"TID_SHIP_CERB_HYDRA_1","CERBERUS HYDRA"
"TID_SHIP_CERB_HYDRA_1_DESCR","A weaker version of the Cerberus Hydra. Will split into two smaller Hydras when destroyed."
"TID_SHIP_CERB_HYDRA_2","CERBERUS HYDRA"
"TID_SHIP_CERB_HYDRA_2_DESCR","The weakest version of the Cerberus Hydra. Will disappear when destroyed."
"TID_RELIC_DRONE","RELIC DRONE"
"TID_RELIC_DRONE_DESCR","The Drone will travel to the target planet and start loading Relics until the planet is empty or its capacity is full. It will then automatically travel to the Jumpgate and jump out of the system, depositing the Relics to your Corporation.\n\nUpgrading increases the Drone's Relic capacity and reduces the time it takes to load a Relic."
"TID_SHIP_CERB_CARRIER","CERBERUS CARRIER"
"TID_SHIP_CERB_CARRIER_DESCR","The Carrier constantly spawns Sentinels while there are hostile ships in its sector. It can strategically Teleport to stay in the heat of combat."
"TID_SHIP_CERB_DARK_SENTINEL","DARK SENTINEL"
"TID_SHIP_CERB_DARK_GUARDIAN","DARK GUARDIAN"
"TID_SHIP_CERB_DARK_COLOSSUS","DARK COLOSSUS"
"TID_SHIP_CERB_DARK_INTERCEPTOR","DARK INTERCEPTOR"
"TID_SHIP_CERB_DARK_DESTROYER","DARK DESTROYER"
"TID_MODULE_DESTROYER_VENGEANCE","DESTROYER VENGEANCE"
"TID_MODULE_DESTROYER_VENGEANCE_DESCR","When the Destroyer is defeated or a planet destroyed, Area damage will be applied to all nearby player ships."
"TID_SHIP_CERBERUS_DARK_BOMBER","DARK BOMBER"
"TID_SHIP_CERBERUS_DARK_PHOENIX","DARK PHOENIX"
"TID_SPAWNER","Cerberus Jumpgate"
"TID_SPAWNER_DESCR","This mysterious gate is used by Cerberus ships to jump to new star systems. The gate cannot be targeted or used as a movement destination."
"TID_MODULE_TRADER","TRADE BOOST"
"TID_MODULE_TRADER_DESCR","While active, every Credit shipment delivery will increase its payout by a set bonus amount. The bonus can stack with other shipping modules."
"TID_MODULE_REMOTE_REPAIR","REMOTE REPAIR"
"TID_MODULE_REMOTE_REPAIR_DESCR_RS","Instantly repairs the hull of the target Battleship, up to the maximum Heal Amount. To activate, the Transport ship must be carrying at least one Artifact originating in the current Red Star system. The lowest level eligible Artifact is consumed on activation."
"TID_MODULE_REMOTE_REPAIR_DESCR_WS","Instantly repairs the hull of the target Battleship, up to the maximum Heal Amount. To activate, the Transport ship must be carrying at least one Relic. The Relic is consumed on activation. "
"TID_MODULE_TRANSPORT_CAPACITY","CARGO BAY EXTENSION"
"TID_MODULE_TRANSPORT_CAPACITY_DESCR","Increases the total storage of the Transport ship, allowing more Shipments or Artifacts to be carried at once."
"TID_MODULE_MINING_BOOST","MINING BOOST"
"TID_MODULE_MINING_BOOST_DESCR","While this Module is active, the Miner collects Hydrogen at a significantly faster rate."
"TID_MODULE_EMP","EMP"
"TID_MODULE_EMP_DESCR","Disables all hostile ships, rockets and drones within the affected area for a short period of time. Disabled ships do not move or fire, but can still activate Modules. They will also have their target reset."
"TID_MODULE_SHIPMENT_COMPUTER","SHIPMENT COMPUTER"
"TID_MODULE_SHIPMENT_COMPUTER_DESCR","Automatically picks up shipments from intermediate waypoints, if those shipments' destination matches any of the ship's subsequent waypoints. Automatically picked up Credit shipments add a bonus to their reward.\n\nAfter this module is unlocked, selecting any object that holds shipments will reveal numeric indicators showing where the shipments are headed."
"TID_MODULE_WEAK_SHIELD","ALPHA SHIELD"
"TID_MODULE_SHIELD","IMPULSE SHIELD"
"TID_MODULE_STRONG_SHIELD","OMEGA SHIELD"
"TID_MODULE_ALPHA_SHIELD_DESCR","During the limited time Alpha Shield is active, the Battleship does not take any damage from any source."
"TID_MODULE_SHIELD_DESCR","Absorbs incoming damage until it is depleted or the activation timer runs out."
"TID_IMPULSE_SHIELD_DESCR","Immediately after activation, and for a short period of time, the Battleship gains an Impulse effect, allowing it to travel faster and apply constant area damage to all enemy ships in a small area around it. The Impulse effect ends after the Impulse Time expires, or the ship reaches its destination. While Impulse Shield is active, it will absorb incoming damage until it is depleted or its timer runs out.\n\nThis Shield can only be activated while the Battleship is moving."
"TID_MODULE_TELEPORT","TELEPORT"
"TID_MODULE_TELEPORT_DESCR","After the Activation Delay, the ship teleports to the designated target, which must be within teleportation radius. Cannot teleport inside Barrier areas created by enemy ships."
"TID_MODULE_DAMAGE_AMPLIFIER","WEAPON AMPLIFIER"
"TID_MODULE_DAMAGE_AMPLIFIER_DESCR","Increases the Damage amount for the weapons of all Ships and Drones in range, including enemy ones. For Projectile Weapons, the Damage Modifier will be applied at the moment the Projectile is launched, for all launching Ships in range.\n\nAn object in range of multiple WEAPON AMPLIFIER areas is only affected by the highest level one."
"TID_MODULE_BATTERY","BATTERY"
"TID_MODULE_BATTERY_DRONE","DRONE BATTERY"
"TID_MODULE_BATTERY_DESCR","A single-target weapon that does constant damage to its target."
"TID_MODULE_LASER","LASER"
"TID_MODULE_LASER_DESCR","A single-target weapon that fires a laser beam against the enemy. The beam starts out weak, but will move to higher stages of damage the longer it stays locked to the same target. Damage will reset to the base value when the weapon switches targets or stops firing."
"TID_MODULE_WEAK_BATTERY","WEAK BATTERY"
"TID_MODULE_WEAK_BATTERY_DESCR","Carried by all newly constructed Battleships, this battery is the weakest weapon available. Replace as soon as possible with another stronger weapon."
"TID_HYDRO_REPLICATOR","HYDROGEN REPLICATOR"
"TID_HYDRO_REPLICATOR_DESCR","When the Miner ship delivers its Hydrogen, an extra bonus amount is added to the delivered amount."
"TID_MODULE_REDSTAR_EXTENDER","RED STAR LIFE EXTENDER"
"TID_MODULE_REDSTAR_EXTENDER_DESCR","Extends the Red Star's Supernova timer by a fixed EXTRA TIME amount. To activate, the Transport ship must be carrying at least one Artifact originating in the current Red Star system. The lowest level eligible Artifact is consumed on activation."
"TID_MODULE_STEALTH","STEALTH"
"TID_MODULE_STEALTH_DESCR","While the effect is active, the owner ship cannot be directly targeted by enemy weapons. It will still take Area Damage if within blast range. While Stealthed, the owner ship will still be able to fire on enemy targets."
"TID_MODULE_MASS_MINING","REMOTE MINING"
"TID_MODULE_MASS_MINING_DESCR","While active, the Miner collects Hydrogen from extra Asteroid fields in the current sector at a reduced collection speed, in addition to the asteroid field it is docked with.\n\nWhen picking the extra Asteroid fields, the highest capacity, non-cloned fields are given higher priority.\n\nThe maximum number of extra Asteroid fields depends on the module's upgrade level."
"TID_MODULE_SOLITUDE","SOLITUDE"
"TID_MODULE_SOLITUDE_DESCR","Greatly increases damage output for the owner's ship weapon when there are no other friendly ships in the sector (including ships from other players)."
"TID_MODULE_SOLITUDE_DESCR_BLS","Greatly increases damage output for the owner's ship weapon when there is only one enemy Battleship in the sector (Cerberus ships do not count)."
"TID_MODULE_FORTIFY","FORTIFY"
"TID_MODULE_FORTIFY_DESCR","While the effect is active, all damage taken by the ship is reduced by a fixed percentage rate. The activating ship is immediately immobilized and is unable to move for the entire duration.\n\nCerberus ships prefer firing on the Fortified ship over all other potential targets, and will switch from their old target immediately if the activating ship is within range."
"TID_MODULE_SALVAGE","SALVAGE"
"TID_MODULE_SALVAGE_DESCR","Instantly restores a percentage of hull strength each time any ship (other than Cerberus Ghost) is destroyed in the same sector."
"TID_MODULE_DECOY_DRONE_DESCR","Launches a combat Drone towards the target location. Enemy ships will immediately switch target to the Drone if they are within range. The Drone has no weapon and only serves to shield nearby Battleships from damage. The Drone stays at the target location until its Hull is depleted, or the activation timer runs out."
"TID_MODULE_SUPRESS","SUPPRESS"
"TID_MODULE_SUPRESS_DESCR","Prevents a single enemy ship from firing for a small period of time."
"TID_MODULE_SHIPMENT_DRONE","SHIPMENT DRONE"
"TID_MODULE_SHIPMENT_DRONE_DESCR","Launches a Drone that will automatically pick up and deliver Shipments when possible. The Drone can only cross sectors if they are connected with an active Warp Lane.\n\nA modified version of Shipment Computer allows the Drone to automatically pick up shipments to a single destination at a time. The Drone is also equipped with Trade Burst, activated just before it picks up the first shipments. Both Modules equipped on Shipment Drone are set to the same level they are unlocked for regular Transports. On delivery, the Shipments will yield a bonus payout that is equal to the sum of the installed Module bonuses, plus the Drone Delivery bonus.\n\nThe Activation Cost Hydrogen amount will be deposited to the Drone upon launch. The Drone will keep delivering until its on board Hydrogen is depleted, or its activation timer runs out."
"TID_MODULE_DESTINY","DESTINY"
"TID_MODULE_DESTINY_DESCR","After a short activation period, a massive blast deals area damage to all enemy ships in range. After dealing damage, the activating ship will jump to an asteroid field randomly selected from all asteroid fields in up to 6 sectors immediately surrounding the activation sector. If there are no asteroids left in the neighboring sectors, DESTINY cannot be activated.\n\nCan only be activated if there are enemy ships in the current sector."
"TID_MODULE_LEAP","LEAP"
"TID_MODULE_LEAP_DESCR","The owner ship initiates teleportation to the closest ally Battleship or Drone engaged in combat against an enemy player ship (not including combat against Cerberus ships). After the activation delay period, and if the targeted ally is still alive, the owner ship will jump to the object closest to the ally ship. After the jump, Area Damage is applied around the owner ship. Both the owner ship and the ally ship are also disabled for a small period of time.\n\nCannot be used in Yellow or Red Stars."
"TID_MODULE_BOND","BOND"
"TID_MODULE_BOND_DESCR","Creates a movement link with the targeted enemy ship. While the link is active, the enemy ship is unable to move independently. Any movement from the owner ship will be reflected on the enemy ship, so that the distance between the two ships always remains the same.\n\nThe owner ship will not be affected by a Barrier field activated by the enemy ship.\n\nThe enemy ship can break free from the link earlier by using Bond on the original ship, or a module that causes teleportation.\n\nCannot be used in Red Stars."
