"TID_INTRO_MESSAGE_TITLE","WELCOME TO HADES' STAR"
"TID_WS_SEASON_TOP_AWARD","A White Star Event season is over! You are at position {0} of the leaderboards and have received <quad class=''pc''> <c3>{1}</color>"
"TID_BS_FINAL_STANDING","FINAL POSITION:"
"TID_BS_REWARDS_RECEIVED","REWARDS RECEIVED"
"TID_BS_PARTICIPATING_SHIP","PARTICIPATING SHIP"
"TID_BS_REWARDS_OVERFLOW","Some rewards may be lost because of capacity issues. Ensure you have enough Credits and Hydrogen capacity before starting the search."
"TID_BS_SEARCHING_HINT_1","Blue Stars are constantly collapsing. Stay within the safe area towards the center of the star. Ships caught in the collapsing red area will be instantly destroyed."
"TID_BS_SEARCHING_HINT_2","Do not enter the central sector that contains the Blue Star, unless absolutely necessary. The Blue Star will apply constant damage to all ships inside its sector."
"TID_BS_SEARCHING_HINT_3","The Battleship that survives the longest is the winner of the Blue Star mission. If the last remaining Battleships are destroyed simultaneously, the match ends in a draw and there is no winner."
"TID_BS_SEARCHING_HINT_4","Equipping your Battleship with the right modules can be key to winning Blue Stars. View past replays to analyze other players' strategy, and don't be afraid to experiment with new modules."
"TID_BS_SEARCHING_HINT_5","The goal of the Blue Star is to survive longer than the other Battleships. Avoid engaging in combat with Cerberus ships, or use them against other players."
"TID_RELAY_HUD_SELECT_SECTOR","SELECT A SECTOR TO ACTIVATE THE RELAY ON"
"TID_OBJECT_ACTION_RELAY_STATUS","RELAY STATUS"
"TID_RELAY_DLG_COLLECT_MORE_FRAGMENTS","To activate the Relay in a new Sector, collect more Star fragments by participating in Blue Stars."
"TID_ERR_SECTOR_ALREADY_IN_RELAY","The Relay is already active on this Sector."
"TID_ERR_SECTOR_NO_SHIPMENTS","This Sector does not produce any shipments."
"TID_ACTIVATE_RELAY","ACTIVATE ON NEW SECTOR"
"TID_RELAY_NUM_SHIPMENTS","{0} shipments in Sector"
"TID_RELAY_EXPIRE_TIME","Expires in {0}"
"TID_RELAY_NEXT_SHIPMENT","Next delivery in {0}"
"TID_PLAYER_DETAILS_VISIT","Visit Star"
"TID_PLAYER_DETAILS_VIEW","Player Details"
"TID_PLAYER_DETAILS_VIEWCORP","View Corporation"
"TID_PLAYER_DETAILS_INVITE","Invite"
"TID_PLAYER_DETAILS_INVITE_SENT","You have invited this player to join your Corporation"
"TID_PLAYER_DETAILS_INVITE_FAIL_1","Invite failed, player is already in a Corporation"
"TID_PLAYER_DETAILS_YOUR_PROFILE","Your Profile"
"TID_PLAYER_DETAILS_PROMOTE","Promote"
"TID_PLAYER_DETAILS_DEMOTE","Demote"
"TID_PLAYER_DETAILS_KICK","Kick"
"TID_PLAYER_DETAILS_CONFIRM_KICK","Are you sure you want to kick {0} out of the Corporation?"
"TID_PLAYER_DETAILS_PROMOTE_TO_LEADER","Would you like to make {0} the new First Officer? You will become an Officer."
"TID_PLAYER_DETAILS_PROMOTE_MSG","You have promoted {0}"
"TID_PLAYER_DETAILS_DEMOTE_MSG","You have demoted {0}"
"TID_PLAYER_DIPLOMACY_DLG_TITLE","PLAYER INFO"
"TID_PLAYER_DIPLOMACY_DLG_END_DIPLOMACY","End Diplomatic Relations"
"TID_PLAYER_DIPLOMACY_STAT_DURATION","IN DIPLOMACY FOR"
"TID_PLAYER_DIPLOMACY_STAT_TOTAL_SHIPMENT","TOTAL SHIPMENT VALUE"
"TID_PLAYER_DIPLOMACY_DLG_TRADE_INFO","Diplomatic relations established {0} ago, total tax collected by this player's activity: {1} CR"
"TID_PLAYER_DIPLOMACY_DLG_GRAPH_7_DAYS_AGO","7 Days Ago"
"TID_PLAYER_DIPLOMACY_DLG_GRAPH_TODAY","Today"
"TID_PLAYER_DIPLOMACY_DLG_GRAPH_TAXES_PER_DAY","HISTORIC SHIPMENT VALUE"
"TID_ERROR_CANNOT_ACCEPT_DIPLO_REQUEST","Cannot accept this request. The other player does not have any free Diplomacy Stations."
"TID_ASTEROID_FIELD_DESCR","Asteroid fields contain Hydrogen that can be collected over time using Miner ships."
"TID_CR_ASTEROID_FIELD","Rich Asteroid Field"
"TID_CR_ASTEROID_FIELD_DESCR","This special Asteroid field will add a one off Credit amount to the owner's Empire when fully mined. Rich Asteroid fields are rare and only appear once per day per player in Red Stars."
"TID_BS_ASTEROID_FIELD_DESCR","This Asteroid field has ran out of Hydrogen and can only be used as a navigation waypoint."
"TID_MOON_DESCR","Moons produce shipments that can be delivered to other moons, planets or trade stations for a profit."
"TID_STAR_OWNER","OWNER"
"TID_STAR_OWNER_DESCR","The owner of a star controls what other Empires can access it, by establishing diplomatic relations."
"TID_STAR_CONDITION","CONDITION"
"TID_STAR_CONDITION_STABLE","Stable"
"TID_STAR_CONDITION_STABLE_DESCR","This star is not under threat of Supernova for the foreseeable future"
"TID_STAR_CONDITION_SUPERNOVA","Supernova Imminent"
"TID_STAR_CONDITION_SUPERNOVA_TIMER","Supernova in {0}"
"TID_STAR_CONDITION_SUPERNOVA_DESCR","This star will explode soon. Any ships or structures left here will be destroyed."
"TID_STAR_SYSTEM_SIZE_0","Small"
"TID_STAR_SYSTEM_SIZE_1","Large"
"TID_STAR_SYSTEM_SIZE","STAR SYSTEM SIZE"
"TID_STAR_SYSTEM_SIZE_DESCR","The larger the star system, the more it costs to move your ships, both in time and in Hydrogen"
"TID_SECURITY_RATING","SECURITY RATING"
"TID_SECURITY_RATING_0","Secure"
"TID_SECURITY_RATING_1","No security"
"TID_SECURITY_RATING_0_DESCR","No combat between player-controlled forces can take place in this star system"
"TID_SECURITY_RATING_1_DESCR","Your ships will open fire against any ships that belong to players from other Corporations."
"TID_SECURITY_RATING_2","No security"
"TID_SECURITY_RATING_2_DESCR","Your ships will open fire against all other players' ships."
"TID_FLEET_HULL_STRENGTH_MAX","MAX HULL STRENGTH"
"TID_FLEET_HULL_STRENGTH_INFO","The current and maximum hull strength for this ship. When hull strength points become 0, the ship is destroyed."
"TID_FLEET_HULL_STRENGTH_INFO_MAX","Determines the maximum defensive strength of this ship."
"TID_FLEET_HULL_STRENGTH","HULL STRENGTH"
"TID_FLEET_HEAL_RATE","REPAIR RATE"
"TID_FLEET_HEAL_RATE_DESCR","The amount of Hull points repaired per second, when the ship is docked on a planet or station in the Home Star."
"TID_FLEET_SHIELD_STRENGTH","SHIELD STRENGTH"
"TID_FLEET_SHIELD_STRENGTH_INFO","Shields provide additional coverage on the ship's hull. Once a shield is depleted, its hull starts taking damage."
"TID_DESTROYER_AREADAMAGE","AREA DAMAGE AMOUNT"
"TID_DESTROYER_AREADAMAGERANGE","AREA DAMAGE RANGE"
"TID_FLEET_SENTINELS_SPAWNED","SENTINELS SPAWNED"
"TID_FLEET_SENTINELS_SPAWNED_DESCR","The number of Sentinels that will appear after this ship is destroyed"
"TID_FLEET_DPM","DAMAGE PER SECOND"
"TID_FLEET_DPM_INFO","The damage this ship does to the targeted enemy ship each second"
"TID_ATTACK_RANGE","ATTACK RANGE"
"TID_FLEET_SHIPMENT_TITLE","SHIPMENT"
"TID_FLEET_SHIPMENT_INFO","{0} ({1})"
"TID_OWNER","Owned by {0}"
"TID_COLONIZED_BY","Colonized by {0}"
"TID_CERBERUS_STATION_SPAWN_LABEL","SHIPS SPAWNED"
"TID_CERBERUS_STATION_ATTACK_RANGE","ATTACK RANGE"
"TID_CERBERUS_STATION_ATTACK_DAMAGE","DAMAGE PER SECOND"
"TID_CERBERUS_STATION_HULL_LABEL","HULL STRENGTH"
"TID_CERBERUS_STATION_SHIELD_LABEL","SHIELD STRENGTH"
"TID_CERBERUS_STATION_SHIELD_REGEN_LABEL","SHIELD REGENERATION"
"TID_CERBERUS_STATION_SHIELD_REGEN_DELAY","REGENERATION DELAY"
"TID_CERBERUS_STATION_SHIELD_REGEN_DELAY_INFO","The amount of time it takes for the shield to start re-generating, after it takes any amount of damage."
"TID_FLEET_MINERAL_CAPACITY","HYDROGEN STORAGE USED"
"TID_FLEET_MINERAL_CAPACITY_INFO","When your Hydrogen storage is fully used, return the ship to any of your planets to deposit the Hydrogen."
"TID_FLEET_HYDRO_USAGE","HYDROGEN USED"
"TID_FLEET_HYDRO_USAGE_VALUE","{0}/100 AU"
"TID_FLEET_HYDRO_USAGE_DESCR","Total amount of Hydrogen this ship uses during travel (including installed modules)"
"TID_FLEET_JUMP_HYDRO_USAGE","JUMP COST"
"TID_FLEET_JUMP_HYDRO_USAGE_DESCR","Total amount of Hydrogen this ship uses when jumping to another system"
"TID_FLEET_SLOTS_0","MODULE SLOTS (TRADE)"
"TID_FLEET_SLOTS_0_DESCR","The number of slots this ship has for installing Trade modules"
"TID_FLEET_SLOTS_1","MODULE SLOTS (MINING)"
"TID_FLEET_SLOTS_1_DESCR","The number of slots this ship has for installing Mining modules"
"TID_FLEET_SLOTS_2","MODULE SLOTS (SUPPORT)"
"TID_FLEET_SLOTS_2_DESCR","The number of slots this ship has for installing Support modules"
"TID_FLEET_SLOTS_3","MODULE SLOTS (WEAPON)"
"TID_FLEET_SLOTS_3_DESCR","The number of slots this ship has for installing Weapon modules"
"TID_FLEET_SLOTS_4","MODULE SLOTS (SHIELD)"
"TID_FLEET_SLOTS_4_DESCR","The number of slots this ship has for installing Shield modules"
"TID_PLANET_LEVEL_DESCR","PLANET LEVEL"
"TID_PLANET_LEVEL_INFO","Higher level planets produce more shipments and can store more resources"
"TID_FLEET_SPEED","SPEED"
"TID_SPEED_DIST_PER_MINUTE","{0}AU/{1}"
"TID_SHIPYARD_CAPACITY","FLEET CAPACITY"
"TID_SHIPYARD_CAPACITY_DESCR","The amount of ships your Empire can support."
"TID_BUILDING_LEVEL_DESCR","STATION LEVEL"
"TID_DISBAND_SHIP_BUTTON","Disband"
"TID_UPGRADE_BUTTON","UPGRADE"
"TID_INFO_VALUE_PER_HR","{0}/h"
"TID_INFO_VALUE_PER_SEC","{0}/s"
"TID_INFO_VALUE_PER_DAY","{0}/d"
"TID_INSTALLED_MODULES_AREA_TITLE","INSTALLED MODULES:"
"TID_SECTOR_UNLOCK_PRICE","SCAN PRICE"
"TID_SECTOR_UNLOCK_TIME","SCAN TIME"
"TID_UNEXPLORED_SECTOR","Unexplored Sector"
"TID_UNEXPLORED_SECTOR_DESCR","An uncharted area of space. Build a Short Range Scanner in an adjacent sector to allow exploration."
"TID_SECTOR_DISPLAY_NAME","Sector {0}"
"TID_ASTERID_FIELD_HYDROGEN_REMAINING","HYDROGEN ON THIS ASTEROID"
"TID_ASTERID_FIELD_CREDIT_REWARD","CREDITS STORED"
"TID_TOTAL_HYDRO_IN_SECTOR","TOTAL HYDROGEN IN SECTOR"
"TID_STATION_UPG_SHIPMENT_YIELD","SHIPMENT VALUE"
"TID_STATION_UPG_SHIPMENT_YIELD_DESCR","The total credit reward this station's shipments generate, adjusted per hour."
"TID_NUM_SHIPMENTS_PER_HR","SHIPMENTS PER HOUR"
"TID_NUM_SHIPMENTS_PER_HR_DESCR","The average number of shipments this planet generates on each hourly refresh cycle."
"TID_NUM_SHIPMENTS_MAX","MAX SHIPMENTS"
"TID_NUM_SHIPMENTS_MAX_DESCR","The maximum amount of shipments this planet can hold."
"TID_SHIP_EDIT_MODULES","Install Modules"
"TID_REDSCANNER_MAX_BATTLESHIPS","BATTLESHIP LIMIT"
"TID_REDSCANNER_MAX_BATTLESHIPS_HINT","The maximum number of Battleships that can be sent through the scanner for maximum level Red Stars. Other ship types can be sent freely."
"TID_REDSCANNER_MAX_STAR_LEVEL","MAXIMUM RED STAR LEVEL"
"TID_REDSCANNER_MAX_STAR_LEVEL_HINT","Higher level Red Stars contain higher quality Artifacts and harder Cerberus forces."
"TID_REDSCANNER_MAX_INFLUENCE","MAXIMUM INFLUENCE"
"TID_REDSCANNER_MAX_INFLUENCE_DESCR","The maximum amount of influence the owner player can achieve by running Red Stars at the maximum level allowed by this scanner."
"TID_REDSCANNER_CREDITS_PER_DAY","RICH ASTEROID AMOUNT"
"TID_REDSCANNER_CREDITS_PER_DAY_DESCR","The amount of Credits that can be earned per day by mining Rich Asteroids in the maximum level Red Star allowed by this scanner."
"TID_REDSCANNER_OPTIMAL_INFLUENCE","OPTIMAL INFLUENCE"
"TID_REDSCANNER_OPTIMAL_INFLUENCE_DESCR","Sucess in maximum level Red Stars allowed by this Scanner will yield the most Influence gain if the player's influence is lower than this value."
"TID_TRANSPORT_CAPACITY","BASE CARGO SLOTS"
"TID_TRANSPORT_CAPACITY_DESCR","The amount of slots available to load shipments and artifacts. Additional modules may affect this capacity"
"TID_TRANSPORT_CAPACITY_TOTAL","TOTAL CARGO SLOTS"
"TID_TRANSPORT_CAPACITY_TOTAL_DESCR","The amount of slots available to load shipments and artifacts, including effects of installed modules"
"TID_HYDRO_CAPACITY","BASE HYDROGEN CAPACITY"
"TID_HYDRO_CAPACITY_DESCR","The amount of storage available to store mined Hydrogen. Additional modules may affect this capacity"
"TID_HYDRO_CAPACITY_TOTAL","TOTAL HYDROGEN CAPACITY"
"TID_HYDRO_CAPACITY_TOTAL_DESCR","The total amount of storage available to store mined Hydrogen, including effects of installed modules"
"TID_MINER_MINE_SPEED","MINING SPEED"
"TID_MINER_MINE_SPEED_VALUE","{0}/min"
"TID_MINER_MINE_SPEED_DESCR","The base mining speed of this Miner. Installing new modules can affect this base value."
"TID_MINER_AUTO_SECTORS","MINING SECTORS"
"TID_MINER_AUTO_SECTORS_DESCR","The number of Sectors the Miner will automatically mine from, before requiring new orders."
"TID_DRONE_LIFETIME","LIFETIME"
"TID_DRONE_LIFETIME_DESCR","Drones have a limited life time. Once the timer expires, the drone will be destroyed."
"TID_TIME_MODULATOR_SPEEDUP_FACTOR","SPEEDUP FACTOR"
"TID_TIME_MODULATOR_SPEEDUP_FACTOR_DESCR","Indicates the rate at which the Time Modulator increases passage of time."
"TID_TIME_MODULATOR_MAX_TIME","MAX DURATION"
"TID_TIME_MODULATOR_MAX_TIME_DESCR","The maximum amount of time the Time Modulator can stay active, before it needs recharging."
"TID_TIME_MODULATOR_REGEN","RECHARGE PER DAY"
"TID_TIME_MODULATOR_REGEN_DESCR","The amount of activation time the Time Modulator gains per day."
"TID_FINISH_REPAIRS_NOW","Finish Repairs"
"TID_RELAY_DURATION","ACTIVATE DURATION"
"TID_RELAY_DURATION_DESCR","The amount of time the Relay will be active on each sector it covers."
"TID_RELAY_SHIPMENTS_PER_HOUR","SHIPMENTS PER HOUR"
"TID_RELAY_SHIPMENTS_PER_HOUR_DESCR","The maximum number of shipments that will be automatically delivered per hour, for each sector the Relay is active on."
"TID_RELAY_ACTIVATE_PRICE","ACTIVATION PRICE"
"TID_RELAY_ACTIVATE_PRICE_DESCR","The amount of Blue Star fragments required to activate the Relay on a single sector."
"TID_RELAY_FRAGMENTS_STORED","STORED FRAGMENTS"
"TID_RELAY_FRAGMENTS_STORED_DESCR","The amount of Blue Star fragments currently stored on the Station and available to be used for activation."
"TID_RELAY_FRAGMENTS_MAX","MAX FRAGMENTS"
"TID_RELAY_FRAGMENTS_MAX_DESCR","The maximum amount of Blue Star fragments that can be stored on the Station."
"TID_RELAY_MAX_SECTORS","MAX SECTORS"
"TID_RELAY_MAX_SECTORS_DESCR","The maximum amount of Sectors that can have the Relay active simultaneously."
"TID_SPAWNER_DELAY","SPAWN DELAY"
"TID_SPAWNER_DELAY_DESCR","The amount of time it takes for ships to spawn, after this Jumpgate appears."
"TID_SPAWNER_NUM_SPAWNED","SHIPS SPAWNED"
"TID_SPAWNER_NUM_SPAWNED_DESCR","The amount of Cerberus ships that will be spawned by this Jumpgate."
"TID_SPAWNER_MAX_RADIUS","MAX SPAWN RADIUS"
"TID_SPAWNER_MAX_RADIUS_DESCR","The maximum distance from the center of the Jumpgate that spawned Cerberus ships can appear."
"TID_SPAWNER_PROGRESS","Spawning ships..."
"TID_EMP_RESIST","EMP RESISTANCE"
"TID_EMP_RESIST_DESCR","Disable time is reduced by this percentage when the EMP module is used against this ship."
"TID_LEADERBOARDS_DLG_TITLE","LEADERBOARDS"
"TID_LEADERBOARDS_DLG_TOP_PLAYERS","TOP PLAYERS"
"TID_LEADERBOARDS_DLG_TOP_CORPS","TOP CORPORATIONS"
"TID_LEADERBOARDS_DIALOG_COLUMN_NAME","Name"
"TID_LEADERBOARD_SHIP_XP","XP"
"TID_SHIP_STAT_XP","XP"
"TID_SHIP_STAT_XP_INFO","XP is gained when doing damage to other player's Battleships in White Stars."
"TID_SHIP_XP_EVENT_TITLE","SHIP LEADERBOARDS EVENT"
"TID_SHIP_XP_EVENT_ENDS_IN","ENDS IN: {0}"
"TID_SHIP_XP_EVENT_INFO","Send your Battleships to collect XP on White Stars!\n\nXP is collected when doing damage to other player's Battleships. Destroyed ships are removed from the leaderboard. Ships with Sanctuary will lose all collected XP when destroyed.\n\nAt the end of the Event, the owners of the top Battleships will earn Crystals:\n\nTop {3}: <quad class=''pc''> <color>{0}</color>\nTop {4}: <quad class=''pc''> <color>{1}</color>\nTop {5}: <quad class=''pc''> <color>{2}</color>"
"TID_SHIP_XP_EVENT_ENDED","EVENT HAS ENDED"
"TID_SHIP_XP_EVENT_AWARD","The Battleship Leaderboards event is over! You own the ship at position {0} on the leaderboards. You have been awarded <quad class=''pc''> <c3>{1}</color>"
"TID_PRIVATE_RS_EVENT_TITLE","PRIVATE RED STAR EVENT"
"TID_PRIVATE_RS_EVENT_INFO","Help your Corporation succeed in private Red Stars and climb the leaderboards! Every time a private Red Star ends, your Corporation will gain points depending on the Red Star level, how many artifacts were collected, and how many Cerberus ships cleared.\n\nEvery member in a top Corporation at the time the Event ends will earn Crystals:\n\nTop {3}: <quad class=''pc''> <color>{0}</color>\nTop {4}: <quad class=''pc''> <color>{1}</color>\nTop {5}: <quad class=''pc''> <color>{2}</color>"
"TID_PRIVATE_RS_EVENT_AWARD","The Private Red Star event is over! Your Corporation is at position {0} on the leaderboards. You have been awarded <quad class=''pc''> <c3>{1}</color>"
"TID_PRIVATE_RS_EVENT_SEASON_START","SEASON {0} STARTS IN {1}"
"TID_BS_EVENT_SEASON","BLUE STAR SEASON {0}"
"TID_BS_EVENT_SEASON_ENDS","ENDS IN {0}"
"TID_BS_EVENT_INFO","Participate in Blue Stars to earn Fragments and win Crystal rewards when the season ends.\n\nAll participants will receive the following rewards if they exceed a certain Fragment count at the end of the season:\n\n{0} or more Fragments: <quad class=''pc''> <color>{3}</color>\n{1} or more Fragments: <quad class=''pc''> <color>{4}</color>\n{2} or more Fragments: <quad class=''pc''> <color>{5}</color>\n\nIn addition, players on the Leaderboard when the event ends will receive the following rewards:\n\nTop {6}: <quad class=''pc''> <color>{9}</color>\nTop {7}: <quad class=''pc''> <color>{10}</color>\nTop {8}: <quad class=''pc''> <color>{11}</color>"
"TID_WS_EVENT_SEASON","WHITE STAR SEASON {0}"
"TID_WS_EVENT_INFO","Participate in White Stars to earn Points based on your contribution and win Crystal rewards when the season ends.\n\nAll participants will receive the following rewards if they exceed a certain Point count at the end of the season:\n\n{0} or more Points: <quad class=''pc''> <color>{3}</color>\n{1} or more Points: <quad class=''pc''> <color>{4}</color>\n{2} or more Points: <quad class=''pc''> <color>{5}</color>\n\nIn addition, players on the Leaderboard when the event ends will receive the following rewards:\n\nTop {6}: <quad class=''pc''> <color>{9}</color>\nTop {7}: <quad class=''pc''> <color>{10}</color>\nTop {8}: <quad class=''pc''> <color>{11}</color>"
"TID_LEADERBOARDS_SORT_BY_INFLUENCE","By Influence"
"TID_LEADERBOARDS_SORT_BY_FRAGMENTS","By Fragments"
"TID_LEADERBOARDS_SORT_BY_WS_SCORE","By White Star score"
"TID_LEADERBOARDS_SORT_BY_RELICS","By Relics"
"TID_LEADERBOARDS_SORT_BY_RS_SCORE","By Red Star Score"
"TID_INFLUENCE_DECAY_INFO","Players on this leaderboard lose 3% of their Influence for every 3 days without a win in their maximum level Red Star."
"TID_BS_VIEW_LAST_SEASON","<a name=''last_season''>SEASON {0} RESULTS</a>"
"TID_BS_BACK_TO_CURRENT_SEASON","<a name=''current_season''>BACK TO SEASON {0}</a>"
"TID_WS_VIEW_LAST_SEASON","<a name=''ws_last_season''>SEASON {0} RESULTS</a>"
"TID_WS_BACK_TO_CURRENT_SEASON","<a name=''ws_current_season''>BACK TO SEASON {0}</a>"
"TID_IAP_DIALOG_TITLE","ADD RESOURCES"
"TID_CRYSTAL_PACK","CRYSTAL PACK"
"TID_CRYSTAL_PACK_SMALL","SMALL"
"TID_CRYSTAL_PACK_MED","MEDIUM"
"TID_CRYSTAL_PACK_LARGE","LARGE"
"TID_CRYSTAL_PACK_HUGE","HUGE"
"TID_CRYSTAL_PACK_EPIC","EPIC"
"TID_IAP_SECTION_HYDROGEN","HYDROGEN"
"TID_IAP_SECTION_CREDITS","CREDITS"
"TID_IAP_DIALOG_FILL_BY","FILL BY {0}%"
"TID_IAP_RESOURCE_FULL","Cannot buy, storage already full"
"TID_CRYSTALS_ADDED","{0} Crystals have been added"
"TID_STARTER_PACK","STARTER PACK"
"TID_STARTER_PACK_DESCR","LIMIT ONE PER ACCOUNT"
"TID_STARTER_PACK_BENEFIT","Permanent: Build prices for all ships and upgrade prices for all ships reduced by {0}%"
"TID_BOOSTER_PACK","CRYSTAL SHIPMENTS"
"TID_BOOSTER_PACK_HINT","Best value for Crystals delivered over time"
"TID_BOOSTER_PACK_DETAILS","• One shipment worth <quad class=''pc''> {1} appears each day\n• Lasts one week, at the end of which you will have received <quad class=''pc''> {2}"
"TID_BOOSTER_PACK_ACTIVE","Crystal shipments are active"
"TID_WAIT_FOR_BOOSTER_PACK","You must wait for the shipment timer to expire before purchasing this item again"
"TID_BOOSTER_PACK_FIRST_FREE","FREE"
"TID_PURCHASE_SUCCESSFUL","Your purchase completed successfully"
"TID_CHAT_TAB_STAR_SYSTEM","STAR SYSTEM"
"TID_CHAT_TAB_CORPORATION","CORPORATION"
"TID_CHAT_TAB_GLOBAL","GALAXY"
"TID_CHAT_SEND","SEND"
"TID_CHAT_INPUT_PROMPT","Click here to chat"
"TID_CHAT_GLOBAL_INFO","Messages you transmit here can be seen by all players. Never give out personal information. Please be respectful and polite."
"TID_CHAT_WHITESTAR_INFO","Messages you transmit here can only be seen by your Corporation members."
"TID_CHAT_PLAYER_JOIN","New Player has joined the Corporation."
"TID_CHAT_PLAYER_LEFT","This Player has left the Corporation."
"TID_CHAT_JOINCORP_INFO","Join a Corporation to share knowledge and tactics with other players.\n\nCorporations also enable access to White Stars and private Red Stars."
"TID_CORP_UNLOCK_INFO","Corporations unlock at level {0}"
"TID_CHAT_SEARCH_ALLIANCES_BUTTON","Recommended Corporations"
"TID_CHAT_ENTRY_JUMP","has jumped a new ship into the system, near {0}"
"TID_CHAT_ENTRY_JOIN","has joined the Corporation"
"TID_CHAT_ENTRY_LEFT","has left the Corporation"
"TID_CHAT_ENTRY_PROMOTED","has been promoted by {0}"
"TID_CHAT_ENTRY_DEMOTED","has been demoted by {0}"
"TID_CHAT_ENTRY_KICK","has been kicked out of the Corporation by {0}"
"TID_CHAT_ENTRY_CORP_SETTINGS_CHANGED","has edited Corporation settings"
"TID_CHAT_ENTRY_REQUEST_JOIN","is requesting to join the Corporation"
"TID_CHAT_ENTRY_DESTROYED_BASE","has destroyed a Cerberus base near {0}"
"TID_CHAT_ENTRY_COLONIZED","has colonized planet {0}"
"TID_CHAT_ENTRY_LOST_FLEET","has lost a {0} near {1}"
"TID_CHAT_ENTRY_DESTROYED_CERB_FLEET","has destroyed a Cerberus fleet near {0}"
"TID_CHAT_ENTRY_ABANDONED_SYSTEM","has abandoned this star system."
"TID_CHAT_ENTRY_SEARCH_PVP","has started a search for a White Star"
"TID_CHAT_ENTRY_FLAGSHIP_CONTRIB","has contributed {0} Credits towards the Flagship."
"TID_CHAT_ENTRY_SHARE_VIEW","has shared a Star System view"
"TID_CHAT_ENTRY_SEARCH_PVP_COMPLETE","Your Corporation has discovered a new White Star."
"TID_CHAT_ENTRY_CORP_LEVEL_UP","Your Corporation has been upgraded to level {0}"
"TID_CHAT_ENTRY_FLAGSHIP_LEVEL_UP","Your Corporation Flagship will be upgraded to level {0} on its next redeployment."
"TID_CHAT_ENTRY_FLAGSHIP_UNLOCKED","Your Corporation Flagship is now available for deployment."
"TID_CHAT_ENTRY_SEARCH_PVP_CANCELLED","has cancelled the White Star search."
"TID_CHAT_REQUEST_ACCEPT","Accepted by {0}"
"TID_CHAT_REQUEST_REJECT","Rejected by {0}"
"TID_CHAT_REQUEST_CORP_FULL","Failed - Corporation Full"
"TID_CHAT_REQUEST_FAIL_PLAYER_JOINED_ANOTHER","Failed - Player is in another Corporation"
"TID_CHAT_POPUP_VIEW_LOCATION","View Location"
"TID_STREAMENTRY_ALLIANCE_REQUEST_ACCEPT","ACCEPT"
"TID_STREAMENTRY_ALLIANCE_REQUEST_REJECT","REJECT"
"TID_STREAMENTRY_ALLIANCE_SHARE_SYSTEM_VIEW","VIEW"
"TID_CHAT_POPUP_REPORT_PLAYER","Report"
"TID_CHAT_POPUP_BLOCK_PLAYER","Block"
"TID_CHAT_POPUP_REPORT_PLAYER_CONFIRM","Are you sure you want to report {0} for inappropriate or offensive behavior?"
"TID_CHAT_POPUP_VIEW_WS_SHIPS","Next Ship"
"TID_HUD_MSG_NO_SHIPS","This player does not have ships in this system"
"TID_CHAT_REPORT_PLAYER_MODERATOR","As a Moderator, your action will immediately ban the player from Galaxy chat for 24 hours"
"TID_CHAT_POPUP_REPORT_SENT","Your report has been sent"
"TID_CHAT_POPUP_PLAYER_BLOCKED","You will see no messages from {0} until the app reloads."
"TID_CHAT_LOCAL_CHAT_LOCKED","STAR CHAT UNAVAILABLE"
"TID_CHAT_LOCAL_LOCKED_INFO","You have not established diplomatic relations with the owner of this star system."
"TID_CHAT_WS_LOCKED_INFO","Only participating Corporations can use the White Star chat."
"TID_CHAT_CORP_RED_STAR_SEARCH_IN_PROGRESS","Search in progress..."
"TID_CHAT_CORP_RED_STAR_IN_PROGRESS","Red Star in progress..."
"TID_CHAT_JOIN_IN_PROGRESS_CONFIRM","This Red Star is already in progress. Are you sure you want to join?"
"TID_CHAT_CORP_RED_STAR_ENDED","Red Star has gone Supernova"
"TID_CHAT_ENTRY_STARTED_RED_STAR_SEARCH","has started a Level {0} Red Star Search"
"TID_CHAT_ENTRY_JOIN_RED_STAR_SEARCH","JOIN"
"TID_CHAT_CANNOT_JOIN_RED_STAR_LEVEL","You need to upgrade your Red Star Scanner before you can join this higher level search"
"TID_CHAT_CANNOT_JOIN_RED_STAR_ALREADY_IN","You are already participating in a Red Star"
"TID_CHAT_CANNOT_JOIN_TIMER","You cannot join the Red Star this close to the Supernova"
"TID_CHAT_CANNOT_JOIN_FULL","This Red Star is full"
"TID_CHAT_ENTRY_VIEW_RED_STAR_IN_PROGRESS","VIEW"
"TID_CHAT_ENTRY_WATCH_OLD_RED_STAR_REPLAY","VIEW REPLAY"
"TID_CHAT_ENTRY_REPLAY_SHARED","has shared a Replay"
"TID_SELECT_PING_LOCATION","Select a location in this Star System to alert other players"
"TID_PING_DEFAULT_MESSAGE","Let's send our ships here!"
"TID_PING_RATE_LIMITED","You cannot send an alert that often"
"TID_CHAT_ENTRY_PING","has sent an alert"
"TID_LOCAL_STAR_CHAT_DISABLED","This star type does not support local chat."
"TID_CORP_NOTIFICATIONS_TITLE","CORPORATION NOTIFICATIONS"
"TID_CORP_PRS_NOTIFICATION_LBL","Notify me on the following events:"
"TID_CORP_PRS_NEW_RS_NOTIF","New Red Star search (Level {0})"
"TID_CORP_PRS_NEW_MESSAGE_NOTIF","New Message to Corporation members"
"TID_STAR_DLG_TITLE","CURRENT STAR"
"TID_STAR_DLG_OBJECTIVES_TAB","STAR INFO"
"TID_STAR_DLG_STARLOG_TAB","STAR LOG"
