"TID_INTRO_MESSAGE_TITLE","欢迎来到HADES' STAR"
"TID_BUILDING_WARPLANE_HUB_INFO","您可花费一定的氢气，将这个太空曲道枢纽链接至另一个枢纽，持续一天。一旦链接，船舰就可在两个端点之间瞬间航行，无需耗费氢气。"
"TID_BUILDING_STARGATE","星际跳跃门"
"TID_BUILDING_STARGATE_DESCR","这些神秘的建筑物散落在整个Hades宇宙中，可允许船舰在不同恒星系统之间跳跃。"
"TID_BUILDING_RESEARCH","太空研究站"
"TID_BUILDING_RESEARCH_DESCR","分析在红巨星上找到的神器。"
"TID_BUILDING_RESEARCH_INFO","太空研究站能够储存并研究神器。将您的运输舰派至研究站可自动存入新神器。"
"TID_BUILDING_SHORT_RANGE_SCANNER","短距扫描仪"
"TID_BUILDING_SHORT_RANGE_SCANNER_DESCR","可揭示与所在星区相邻的隐藏星区。"
"TID_BUILDING_SHORT_RANGE_SCANNER_INFO","扫描仪允许您揭示自己恒星系统中临近的星区。\n\n建造恒星收割者后，它将每天使用短距扫描仪来探测新的小行星带。"
"TID_BLD_REDSTAR_UPGRADE","升级红巨星扫描仪可让您找到更高等级的红巨星，其中有更好的神器，但守卫的冥犬舰队也更强大。"
"TID_BLD_SHIPYARD_UPGRADE","升级船坞允许您操作数量更多的船舰。"
"TID_BLD_RESEARCH_STATION_UPGRADE","升级太空研究站允许您研究更高等级的神器。"
"TID_BLD_WHITESTAR_SCANNER","白星扫描仪"
"TID_BLD_WHITESTAR_SCANNER_DESCR","允许您找到白星并向其派遣船舰。您必须加入一个星际集团才能访问白星。"
"TID_BLD_STAR_HARVESTER","恒星收割者"
"TID_BLD_STAR_HARVESTER_DESCR","从黄星收集能量，用于在系统的短距扫描仪附近生成额外的临时氢气小行星带。升级可提高每天能侦测到的氢气数量。"
"TID_BUILDING_BLUESTAR_SCANNER","蓝星扫描仪"
"TID_BUILDING_BLUESTAR_SCANNER_DESCR","可侦测附近的蓝星。"
"TID_BUILDING_BLUESTAR_SCANNER_INFO","扫描仪会向侦测到的蓝星派遣一架战斗舰。蓝星寿命很短，会一直不断地向恒星内坍缩，且参与蓝星的所有玩家战斗舰都会相互开火，星系内的冥犬势力也会发动攻击，毫无安全可言。玩家的战斗舰若能存活到最后，即取得任务胜利。"
"TID_BLUE_STAR_ANOMALY","异象"
"TID_BLUE_STAR_ANOMALY_DESCR","这是一处出了故障的传送门，似乎通往遥远的恒星。要令战斗舰穿过传送门，请在异象上建造一个蓝星扫描仪。"
"TID_HUD_MUST_PLACE_ON_ANOMALY","此扫描仪必须建在异象之上"
"TID_HUD_CONFIRM_ANOMALY_UPGRADE","要开始在异象上建造蓝星扫描仪吗？"
"TID_BLD_RELAY","货运中继"
"TID_BLD_RELAY_DESCR","消耗额外的氢气，实现货运的半自动化或全自动化。通过货运中继交付的货物有额外收益。"
"TID_BLD_RELAY_INFO","以星区为单位实现自动货运。\n\n在适用货运中继的星区内，无论货物目的地在哪里，所有星币货物都会瞬时交付。升级货运中继将提高货物交付的星币奖励，但每次货运的氢气消耗也会增加。"
"TID_SHIP_TRANSPORT","运输舰"
"TID_SHIP_TRANSPORT_DESCR","用于在星系中接收和运送货物和其他贵重物品。"
"TID_SHIP_TRANSPORT_INFO","运输舰对贸易来说非常重要。使用运输舰在星球和卫星之间运送货物，从红巨星上运送神器。"
"TID_SHIP_MINER","采矿舰"
"TID_SHIP_MINER_DESCR","可以从小行星带中采集氢气和其他珍贵资源。"
"TID_SHIP_MINER_INFO","采矿舰能从小行星带采集氢气"
"TID_SHIP_BATTLESHIP","战斗舰"
"TID_SHIP_BATTLESHIP_DESCR","攻击型船舰，可使用额外的武器、护盾和战斗模组进行高度定制。"
"TID_SHIP_CERB_FIGHTER","冥犬哨兵舰"
"TID_SHIP_CERB_FIGHTER_DESCR","哨兵舰船体脆弱，但装备有非常强大的火炮。哨兵舰单独出现时威胁很小，但大量聚集或有更强冥犬船舰做掩护时有致命的杀伤力。\n\n哨兵舰总是待在自己指定的星区中。"
"TID_SHIP_CERB_COLOSSUS","冥犬巨型舰"
"TID_SHIP_CERB_COLOSSUS_DESCR","一种庞大的冥犬船舰，需要强大的火力和指挥才能拿下。\n\n冥犬巨型舰总是待在自己指定的星区中。"
"TID_SHIP_CERB_SECTOR_GUARDIAN","冥犬护卫舰"
"TID_SHIP_CERB_SECTOR_GUARDIAN_DESCR","一种重型冥犬船舰，经常用来掩护哨兵舰。\n\n冥犬护卫舰总是待在自己指定的星区中。"
"TID_SHIP_CERB_INTERCEPTOR","冥犬截击舰"
"TID_SHIP_CERB_INTERCEPTOR_DESCR","强大的高速冥犬船舰，可同时对多艘玩家船舰开火。对于必须与截击舰保持安全距离的非战斗船舰来说有致命威胁。\n\n冥犬截击舰会随机巡逻恒星系统中的战略位置，并且能在多个星区间移动。"
"TID_SHIP_CERB_DESTROYER","冥犬歼灭舰"
"TID_SHIP_CERB_DESTROYER_DESCR","这些神秘的冥犬船舰能够跳跃进红巨星中，用强大的激光束摧毁整个星球。如果歼灭舰被击败或星球被摧毁，所有附近玩家船舰都会遭到区域性伤害。"
"TID_SHIP_CERB_PHOENIX","冥犬涅槃舰"
"TID_SHIP_CERB_PHOENIX_DESCR","涅槃舰会用自己的同盟护盾保护附近的冥犬船舰。被摧毁时，涅槃舰会生出少量哨兵舰。\n\n冥犬涅槃舰总是待在自己指定的星区中。"
"TID_SHIP_ALPHA_DRONE","阿尔法无人舰"
"TID_SHIP_ALPHA_DRONE_DESCR","全自动战斗无人机。无人机航行至指定目的地后会固守那里，直到被摧毁或激活时间耗尽。"
"TID_SHIP_DECOY_DRONE","诱饵无人机"
"TID_SHIP_DECOY_DRONE_DESCR","一种未配备武器的防御无人机。它会一直待在目标位置，直到其船体完全损毁，或是激活时间结束。"
"TID_SHIP_REPAIR_DRONE","维修无人机"
"TID_SHIP_REPAIR_DRONE_DESCR","维修无人机会在被摧毁时恢复范围内任何受损战斗舰的生命值。如果它是因战斗而非寿命倒计时结束而被毁，则恢复量会更高。"
"TID_SHIP_ROCKET_DRONE_DESCR","一架寿命有限的无人机，可朝射程内的敌人发射阿尔法火箭。"
"TID_MOD_ALPHA_DRONE_DESCR","发射单架无人机。该无人机会航行至激活点并停留在那里，一直到自己被摧毁或激活时间结束。"
"TID_SHIP_SHIPMENT_DRONE","运输无人舰"
"TID_SHIP_SHIPMENT_DRONE_DESCR","一架自动化、高速的运输无人舰，在可能时将自动运送货物。只有在与活跃的超空间通道连接时，无人舰才能跨越区块。\n\n用于激活的氢气在发射时被储存在无人舰上。无人舰将在使用完所有存储的氢气后自毁，或者在激活计时器结束后自毁。"
"TID_SHIP_BLAST_DRONE","自爆无人机"
"TID_SHIP_BLAST_DRONE_DESCR","一架以单颗小行星为目标的自动采矿无人机。在从目标身上开采到少量的氢气后，该无人机会加速冲向距离最近的敌方飞船。抵达飞船所在地或是被敌方火力击毁后，该无人机会对范围内的所有敌方目标造成区域性伤害。\n\n如果该无人机在完成开采前就被击毁，或是无法从目标小行星获得所需数量的氢气，那么它将无法造成任何伤害。"
"TID_SHIP_CERBERUS_BOMBER","冥犬轰炸舰"
"TID_SHIP_CERBERUS_BOMBER_DESCR","一种强大的飞船，会瞄准其星区或任何邻近星区中的每位参与玩家，定期发射一枚火箭。\n\n该飞船会一直待在其指定的星区中，但也可以向相邻星区中逼近的飞船发射火箭。"
"TID_SHIP_STORM","冥犬风暴舰"
"TID_SHIP_STORM_DESCR","这种船舰在自己的星区中沿环形路线行进。船上装备有强力远程武器，会定时发射快速达特导弹，攻击射程内所有的敌舰。"
"TID_SHIP_CERB_GHOSTS","冥犬幽魂舰"
"TID_SHIP_CERB_GHOSTS_DESCR","一组速度很快的船舰。它们的星际跃迁难以预测，会集体向恒星系统中任意处的最近目标移动。"
"TID_CORP_FLAGSHIP","星际集团旗舰"
"TID_CORP_FLAGSHIP_DESCR","这艘飞船属于星际集团，可由集团干事控制。\n\n旗舰可以选择协助其隶属的星际集团，进行当前的一个白星任务。"
"TID_SHIP_CERB_HYDRA","冥犬九头蛇"
"TID_SHIP_CERB_HYDRA_DESCR","一种大型的强力飞船，装备有火力强大的密集弹幕，当其星区中出现多个玩家飞船时，可造成巨量伤害。当其船体强度点数耗尽时，会分裂成两艘体型更小、火力更弱的九头蛇。小型九头蛇被摧毁时，会转变成两艘微型九头蛇。"
"TID_SHIP_CERB_HYDRA_1","冥犬九头蛇"
"TID_SHIP_CERB_HYDRA_1_DESCR","弱型版本的冥犬九头蛇。被击毁时会分裂成两艘超弱型九头蛇。"
"TID_SHIP_CERB_HYDRA_2","冥犬九头蛇"
"TID_SHIP_CERB_HYDRA_2_DESCR","超弱型冥犬九头蛇。被击毁后将会消失。"
"TID_RELIC_DRONE","圣物无人机"
"TID_RELIC_DRONE_DESCR","无人机会驶往目标星球，随后开始装载圣物直到目标星球上的圣物被悉数装完，或者，达到无人机容量上限。随后，它将会自动驶往星际跳跃门，并跳出目标系统，将圣物存放于您的星际集团。\n\n升级可扩大无人机的圣物容量，并缩短其装载圣物的耗时。"
"TID_SHIP_CERB_CARRIER","冥犬航母"
"TID_SHIP_CERB_CARRIER_DESCR","该航母会在其所在星区有敌对飞船时不断生成哨兵舰。它可以通过战略性传送来让自己一直处在战斗的第一线。"
"TID_SHIP_CERB_DARK_SENTINEL","暗哨兵舰"
"TID_SHIP_CERB_DARK_GUARDIAN","暗护卫舰"
"TID_SHIP_CERB_DARK_COLOSSUS","暗巨像"
"TID_SHIP_CERB_DARK_INTERCEPTOR","暗截击舰"
"TID_SHIP_CERB_DARK_DESTROYER","暗歼灭舰"
"TID_MODULE_DESTROYER_VENGEANCE","歼灭舰报仇雪恨"
"TID_MODULE_DESTROYER_VENGEANCE_DESCR","如果歼灭舰被击败或星球被摧毁，所有附近玩家船舰都会遭到区域性伤害。"
"TID_SHIP_CERBERUS_DARK_BOMBER","暗轰炸舰"
"TID_SHIP_CERBERUS_DARK_PHOENIX","暗涅槃舰"
"TID_SPAWNER","冥犬跳跃门"
"TID_SPAWNER_DESCR","冥犬船舰会利用这种神秘的大门跃迁到新的恒星系统。该大门无法被选作目标，也不能作为移动目的地。"
"TID_MODULE_TRADER","贸易增效"
"TID_MODULE_REMOTE_REPAIR","货物维修"
"TID_MODULE_REMOTE_REPAIR_DESCR_RS","立刻维修目标战斗舰的船体，一直到达到最大治疗量为止。要激活该效果，运输舰必须携带至少一件源自当前红巨星系统的神器。激活时会消耗掉等级最低的适用神器。"
"TID_MODULE_REMOTE_REPAIR_DESCR_WS","立刻维修目标战斗舰的船体，一直到达到最大治疗量为止。要激活该模组，运输舰必须携带至少一件圣物。激活时会消耗掉该圣物。"
"TID_MODULE_TRANSPORT_CAPACITY","货舱拓展"
"TID_MODULE_TRANSPORT_CAPACITY_DESCR","增加运输舰的总储存空间，允许一次搭载更多货物或神器。"
"TID_MODULE_MINING_BOOST","采矿增速"
"TID_MODULE_MINING_BOOST_DESCR","暂时提高氢气采集速度。"
"TID_MODULE_EMP","电磁脉冲"
"TID_MODULE_EMP_DESCR","使效果范围内的所有敌对船舰、火箭和无人机短暂瘫痪。瘫痪了的船舰无法移动或开火，但仍然能激活模组。"
"TID_MODULE_SHIPMENT_COMPUTER","货运计算机"
"TID_MODULE_SHIPMENT_COMPUTER_DESCR","如果有货运目的地处于后续路径点上，飞船将自动搭载此类中间路径点的货物。自动搭载的货物会获得额外奖励。\n\n解锁该模组后，点击任何存有货物的物体将可看到数字标识，显示货物运送目的地。"
"TID_MODULE_WEAK_SHIELD","阿尔法护盾"
"TID_MODULE_SHIELD","脉冲护盾"
"TID_MODULE_STRONG_SHIELD","奥米加护盾"
"TID_MODULE_ALPHA_SHIELD_DESCR","在阿尔法护盾激活的有限时间内，该战斗舰不会受到任何来源的任何伤害。"
"TID_MODULE_SHIELD_DESCR","吸收所受的伤害，直到护盾耗尽或激活时间耗尽。"
"TID_IMPULSE_SHIELD_DESCR","激活后，该战斗舰会立刻获得一个短时脉冲效果，让其能够更快地航行，并持续对周围一小片区域内的敌方目标造成区域性伤害。脉冲效果会在脉冲持续时间倒计时结束或是飞船抵达目的地后失效。脉冲护盾会在激活期间吸收所受的伤害，直到护盾耗尽或激活时间耗尽。\n\n该护盾只能在战斗舰移动期间激活。"
"TID_MODULE_TELEPORT","瞬间传送"
"TID_MODULE_TELEPORT_DESCR","在启动延迟后，船舰立刻传送至指定的目的地，目的地必须处于传送半径之内。无法传送至敌舰创造的屏障区域内。"
"TID_MODULE_DAMAGE_AMPLIFIER","武器增幅器"
"TID_MODULE_DAMAGE_AMPLIFIER_DESCR","提高范围内所有（包括敌方的）飞船和无人机的武器伤害量。对于炮弹武器的伤害修正会在炮弹发射的那一刻生效，适用于范围内所有的发射飞船。\n\n被多个武器增幅器的范围同时覆盖到的目标只会受等级最高的增幅影响。"
"TID_MODULE_BATTERY","火炮"
"TID_MODULE_BATTERY_DRONE","无人机电池武器"
"TID_MODULE_BATTERY_DESCR","能对单一目标造成持续伤害的武器。"
"TID_MODULE_LASER","激光"
"TID_MODULE_LASER_DESCR","一种强力武器，聚焦在单一目标上的时间越长，造成的伤害越高。"
"TID_MODULE_WEAK_BATTERY","弱效火炮"
"TID_MODULE_WEAK_BATTERY_DESCR","一种威力较弱的武器，每次攻击对单一目标造成伤害。"
"TID_HYDRO_REPLICATOR","氢气复制器"
"TID_HYDRO_REPLICATOR_DESCR","采矿舰运送氢气时可获得一份额外的运送量。"
"TID_MODULE_REDSTAR_EXTENDER","红巨星生命延长"
"TID_MODULE_REDSTAR_EXTENDER_DESCR","将红巨星的超新星爆炸推迟一段固定的额外时间。要激活该效果，运输舰必须携带至少一件源自当前红巨星系统的神器。激活时会消耗掉等级最低的适用神器。"
"TID_MODULE_STEALTH","潜行"
"TID_MODULE_STEALTH_DESCR","当效果激活时，运输舰不能被地方武器直接攻击。但处在爆炸范围内时仍然会受到区域性伤害。"
"TID_MODULE_MASS_MINING","远程采矿"
"TID_MODULE_MASS_MINING_DESCR","同时收集同一个星区内所有小行星带的氢气，但采矿速度降低。"
"TID_MODULE_SOLITUDE","单枪匹马"
"TID_MODULE_SOLITUDE_DESCR","当搭载该模组的飞船所在星区内没有其他战斗舰（包括其他玩家的战斗舰）时，大幅提高该飞船武器的伤害输出。"
"TID_MODULE_SOLITUDE_DESCR_WS","当搭载该模组的飞船所在星区内没有其他友方战斗舰（包括盟友玩家的战斗舰）时，大幅提高该飞船武器的伤害输出。"
"TID_MODULE_SOLITUDE_DESCR_BLS","当搭载该模组的飞船所在星区内只有一艘敌方战斗舰（冥犬船舰不算）时，大幅提高该飞船武器的伤害输出。"
"TID_MODULE_FORTIFY","固若金汤"
"TID_MODULE_FORTIFY_DESCR","当该效果激活时，战舰的武器伤害输出会以固定的百分比率增加。激活的战舰会立即被固定，在整个持续时间内无法移动。Cerberus 战舰更喜欢向强化后的战舰开火，而不是所有其他潜在目标，如果激活的战舰在攻击范围内，它们会立即从原来的目标转向强化后的战舰。"
"TID_MODULE_SALVAGE","回收利用"
"TID_MODULE_SALVAGE_DESCR","每一次在同一星区中有船舰（冥犬幽魂舰除外）被摧毁的时候，立刻恢复一部分船体强度。"
"TID_MODULE_DECOY_DRONE_DESCR","朝目标位置发射一架战斗无人机。范围内的敌方飞船会立刻将目标切换为该无人机。该无人机没有任何武器，仅能用来替周围的战斗舰抵挡伤害。它会一直待在目标位置，直到其船体完全损毁，或是激活时间结束。"
"TID_MODULE_SUPRESS","火力压制"
"TID_MODULE_SUPRESS_DESCR","短时间内阻止一艘敌舰开火。"
"TID_MODULE_SHIPMENT_DRONE","运输无人舰"
"TID_MODULE_SHIPMENT_DRONE_DESCR","发射运输无人舰，将在可能时自动接收和投递货物。无人舰只能在与活动超空间通道相连的情况下穿越区块。\n\n经过改装的货运计算机使得无人舰能够自动一次性接收单一目的地的货物。无人舰还装备有贸易爆发功能，在接收第一批货物之前激活。在运输无人舰上配备的两个模块将被设置为与普通运输解锁时相同的水平。交付时，货物将获得与安装模块奖励之和相等的额外支付，以及无人舰投递奖励。\n\n启动费用中的氢气数量将在发射时存入无人舰。无人舰将持续投递，直至其储存的氢气用尽，或者激活计时器结束。"
"TID_MODULE_DESTINY","命中注定"
"TID_MODULE_DESTINY_DESCR","经过短暂的激活时期，巨大的爆炸将对射程内的所有敌舰造成范围伤害。造成伤害后，激活的舰只将跳跃到从围绕激活扇区的最多6个相邻扇区中随机选择的所有小行星区域中随机选择的小行星区域。如果相邻扇区中没有剩余的小行星，命中注定不能被激活。\n\n只有在当前扇区中存在敌舰时才能被激活。"
"TID_MODULE_LEAP","信仰之跃"
"TID_MODULE_LEAP_DESCR_WS","启动传送，目标位置为距离最近且正在交战的盟友战斗舰或无人机附近，无论它在恒星系统内的什么位置。“交战”指的是盟友战斗舰或无人机在主动向一个敌方玩家目标开火，或者有敌方玩家目标正在对其开火。与冥犬船舰的战斗并不计算在内。\n\n如果没有正在交战的盟友飞船，或是没有有效的移动目标，则无法激活跃迁。\n\n如果目标盟友飞船或传送目的地中有任何一个在跃迁前被摧毁，则跃迁激活将被取消。\n\n如果跃迁完成，则该飞船会对自身周围造成区域性伤害。"
"TID_MODULE_LEAP_DESCR_RS","启动传送，目标位置为距离最近且正在交战的友方无人机，无论它在该恒星系统内的什么位置。“交战”指的是无人机在主动向一个敌方目标开火，或者有敌方目标正在对其开火。如果没有正在交战的盟友无人机，或是没有有效的移动目标，则无法激活跃迁。\n\n如果目标无人机在跃迁前被摧毁，则跃迁激活将被取消。\n\n如果跃迁完成，则该飞船会对自身周围造成区域性伤害。"
"TID_MODULE_BOND","捆绑"
"TID_MODULE_BOND_DESCR","在您和目标敌舰之间创建一个移动链接。当链接激活时，敌舰不能独立移动。搭载船舰的任何移动都会影响到敌舰，故两艘舰之间的距离总是保持一定。\n\n敌舰激活的屏障区域不会影响到搭载船舰。\n\n敌舰可以对搭载船舰使用捆绑，或激活能导致传送的模组，从而提前摆脱链接。\n\n在等级等于或小于7的公共红巨星中无效。在公共红巨星中，如果船舰捆绑住了冥犬飞船，则不可进行传送。\n\n对冥犬风暴舰无效。"
"TID_MODULE_VENGEANCE","报仇雪恨"
"TID_MODULE_VENGEANCE_DESCR","当搭载船舰船体强度降至阈值以下时会自动激活。如果搭载船舰在启动延迟过后没有被摧毁，就会触发一次巨大的爆炸，对射程内所有敌舰造成区域性伤害。"
"TID_MODULE_PASSIVE_SHIELD","再生护盾"
"TID_MODULE_PASSIVE_SHIELD_DESCR","永远处于激活状态的护盾，能随时间再生。\n\n只有再生延迟时长内不受到任何伤害后，护盾才会开始再生。"
"TID_MODULE_MIRROR_SHIELD","反射护盾"
"TID_MODULE_MIRROR_SHIELD_DESCR","承受任何伤害后，反射护盾会很快以区域性伤害的形式，将所吸收的伤害按照一定比例返还给范围内的所有敌方船舰和炮弹。"
"TID_MODULE_AREA_SHIELD","同盟护盾"
"TID_MODULE_AREA_SHIELD_DESCR","吸收效果范围内所有友方船舰、无人机和火箭所受的伤害。但激活此护盾的战斗舰本身不在防护范围内。"
"TID_MODULE_AREA_SHIELD_DESCR_CERB","吸收效果范围内任何冥犬船舰所受的伤害。"
"TID_MODULE_BLAST_SHIELD","防爆护盾"
"TID_MODULE_BLAST_SHIELD_DESCR","保护搭载船舰和范围内所有友舰仅免受区域性伤害。直接武器伤害会直接作用于船体，不会被该护盾吸收。"
