"TID_INTRO_MESSAGE_TITLE","BIENVENUE DANS HADES' STAR"
"TID_BUILDING_TRADINGSTATION","STATION D'ÉCHANGE"
"TID_BUILDING_TRADINGSTATION_DESCR","Permet d'envoyer et de recevoir des cargaisons entre vos planètes. Elle doit être placée dans un secteur vide."
"TID_BUILDING_DIPLOMACY_CENTER","STATION DIPLOMATIQUE"
"TID_BUILDING_DIPLOMACY_CENTER_DESCR","Permet d'établir des relations diplomatiques avec d'autres joueurs. Les joueurs ayant une relation diplomatique peuvent envoyer des vaisseaux dans le système de leurs partenaires."
"TID_BUILDING_DIPLOMACY_CENTER_INFO","La station diplomatique peut créer une porte de saut à deux voies entre votre système principal et celui d'un autre joueur. Une fois reliés, les deux joueurs peuvent envoyer des vaisseaux d'un système à l'autre."
"TID_BUILDING_WARPLANE_HUB","NOYAU DE LIGNE DE SAUT"
"TID_BUILDING_WARPLANE_HUB_DESCR","Deux noyaux peuvent être connectés afin de créer une ligne de saut temporaire dans votre système. Une ligne de saut active permet aux vaisseaux de voyager instantanément et sans consommer d'hydrogène."
"TID_BUILDING_WARPLANE_HUB_INFO","Ce noyau de ligne de saut peut être connecté à un autre noyau pendant un jour pour un coût d'hydrogène fixe. Une fois reliés, les vaisseaux peuvent voyager entre les deux noyaux instantanément et sans utiliser d'hydrogène."
"TID_BUILDING_STARGATE","PORTE DE SAUT"
"TID_BUILDING_STARGATE_DESCR","Ces mystérieuses structures éparpillées dans la galaxie d'Hades permettent aux vaisseaux de voyager entre différents systèmes stellaires."
"TID_BUILDING_RESEARCH","STATION DE RECHERCHE"
"TID_BUILDING_RESEARCH_DESCR","Analyse les artéfacts trouvés sur les étoiles rouges."
"TID_BUILDING_RESEARCH_INFO","La station de recherche permet de stocker et d'étudier les artéfacts. Envoyez-y un vaisseau de transport afin d'y déposer automatiquement de nouveaux artéfacts."
"TID_BUILDING_SHORT_RANGE_SCANNER","SCANNER À COURTE PORTÉE"
"TID_BUILDING_SHORT_RANGE_SCANNER_DESCR","Peut révéler des secteurs cachés adjacents au secteur dans lequel il se trouve."
"TID_BUILDING_SHORT_RANGE_SCANNER_INFO","Ce scanner vous permet de dévoiler les secteurs adjacents à votre système stellaire."
"TID_BLD_REDSTAR_UPGRADE","Améliorer le scanner d'étoile rouge vous permet de trouver des étoiles rouges de plus haut niveau contenant de meilleurs artéfacts, mais également protégées par de plus puissants Cerbères."
"TID_BLD_SHIPYARD_UPGRADE","Améliorer votre chantier spatial vous permet de contrôler un plus grand nombre de vaisseaux."
"TID_BLD_RESEARCH_STATION_UPGRADE","Améliorer la station de recherche vous permet de rechercher des artéfacts de plus haut niveau."
"TID_BLD_WHITESTAR_SCANNER","SCANNER D'ÉTOILE BLANCHE"
"TID_BLD_WHITESTAR_SCANNER_DESCR","Vous permet de repérer et d'envoyer des vaisseaux vers les étoiles blanches. Vous devez faire partie d'une corporation pour accéder aux étoiles blanches."
"TID_BLD_TIME_MODULATOR","MODULATEUR TEMPOREL"
"TID_BLD_TIME_MODULATOR_DESCR","Permet d'accélérer le temps sur tout un système stellaire jaune."
"TID_BLD_TIME_MODULATOR_INFO","Une station avancée qui tire son énergie d'une étoile jaune afin de manipuler le temps. Utilisez-le pour accélérer l'écoulement du temps dans votre étoile jaune. Améliorez-le pour augmenter le facteur d'accélération."
"TID_BUILDING_BLUESTAR_SCANNER","SCANNER D'ÉTOILE BLEUE"
"TID_BUILDING_BLUESTAR_SCANNER_DESCR","Détecte les étoiles bleues à proximité."
"TID_BUILDING_BLUESTAR_SCANNER_INFO","Le scanner enverra un cuirassé à destination de l'étoile bleue détectée. Les étoiles bleues connaissent un effondrement gravitationnel perpétuel, partant de leur frontière vers leur étoile au centre, leur durée de vie est très courte, et elles n'offrent aucune sécurité : les cuirassés de tous les joueurs participants se tireront dessus, tout comme les forces Cerbères qui se trouvent dans le système. Le joueur dont le cuirassé est le dernier à avoir survécu remporte la mission."
"TID_BLUE_STAR_ANOMALY","ANOMALIE"
"TID_BLUE_STAR_ANOMALY_DESCR","Ce portail non fonctionnel semble mener à des étoiles très éloignées. Construisez un scanner d'étoile bleue dessus pour permettre aux cuirassés de passer à travers."
"TID_HUD_MUST_PLACE_ON_ANOMALY","Cette station doit être placée sur une anomalie"
"TID_HUD_CONFIRM_ANOMALY_UPGRADE","Commencer à construire un scanner d'étoile bleue sur l'anomalie ?"
"TID_BLD_RELAY","RELAIS DE CARGAISON"
"TID_BLD_RELAY_DESCR","Permet de livrer automatiquement certaines cargaisons en utilisant des fragments trouvés sur les étoiles bleues."
"TID_BLD_RELAY_INFO","Rend possible la livraison automatique de cargaison par secteur et pendant une période fixe.\n\nLes secteurs contrôlés par le relais recevront automatiquement des cargaisons de crédits au fil du temps, quelle que soit la destination de la cargaison. Améliorez le relais pour augmenter la quantité de cargaisons et le nombre de secteurs contrôlés.\n\nLe relais nécessite des fragments d'étoile pour fonctionner. Ils peuvent être obtenus en participant à des missions d'étoile bleue."
"TID_SHIP_TRANSPORT","Transport"
"TID_SHIP_TRANSPORT_DESCR","Permet de livrer et récupérer des cargaisons entre les planètes et les stations d'échange."
"TID_SHIP_TRANSPORT_INFO","Les vaisseaux de transport sont nécessaires à l'économie. Utilisez-les pour déplacer des cargaisons entre des planètes et des lunes et récupérer des artéfacts des étoiles rouges."
"TID_SHIP_MINER","Forage"
"TID_SHIP_MINER_DESCR","Un vaisseau lent et fragile qui peut récupérer de l'hydrogène dans les ceintures d'astéroïdes."
"TID_SHIP_MINER_INFO","Les vaisseaux de forage peuvent récupérer de l'hydrogène dans les ceintures d'astéroïdes."
"TID_SHIP_BATTLESHIP","Cuirassé"
"TID_SHIP_BATTLESHIP_DESCR","Un vaisseau de combat qui peut être équipé de modules supplémentaires."
"TID_SHIP_CERB_FIGHTER","Sentinelle Cerbère"
"TID_SHIP_CERB_FIGHTER_DESCR","Les sentinelles ont une coque assez faible, mais un puissant armement. Individuellement elles ne représentent pas une grande menace, mais elles sont extrêmement dangereuses en grand nombre ou bien appuyées par des vaisseaux Cerbères plus puissants.\n\nLes sentinelles restent toujours dans leur secteur d'affectation."
"TID_SHIP_CERB_COLOSSUS","Colosse Cerbère"
"TID_SHIP_CERB_COLOSSUS_DESCR","Un immense vaisseau Cerbère qui ne peut être vaincu qu'avec une énorme puissance de tir combinée.\n\nIl reste toujours dans son secteur d'affectation."
"TID_SHIP_CERB_SECTOR_GUARDIAN","Gardien Cerbère"
"TID_SHIP_CERB_SECTOR_GUARDIAN_DESCR","Un puissant vaisseau servant souvent de soutien aux sentinelles Cerbères.\n\nIl reste toujours dans son secteur d'affectation."
"TID_SHIP_CERB_INTERCEPTOR","Intercepteur Cerbère"
"TID_SHIP_CERB_INTERCEPTOR_DESCR","Un vaisseau Cerbère aussi rapide que puissant capable de tirer simultanément sur 4 ennemis à la fois.\n\nL'intercepteur s'active dès qu'un ennemi entre dans son secteur d'affectation ou est suffisamment près. Une fois activé, il pourchasse son ennemi à travers tous les secteurs qu'il traverse, ce qui le rend très dangereux contre les vaisseaux pacifiques."
"TID_SHIP_CERB_DESTROYER","Destroyer Cerbère"
"TID_SHIP_CERB_DESTROYER_DESCR","Ces mystérieux vaisseaux Cerbère sont connus pour sauter dans des étoiles rouges et détruire des planètes entières avec leurs puissants rayons. Une fois le Destroyer abattu ou une planète détruite, des dégâts de zone seront infligés à tous les vaisseaux des joueurs à proximité."
"TID_SHIP_CERB_PHOENIX","Phoenix Cerbère"
"TID_SHIP_CERB_PHOENIX_DESCR","Le Phoenix protège les vaisseaux Cerbère environnants avec son bouclier de zone. Une fois détruit, il produira un petit nombre de sentinelles.\n\nCe vaisseau restera toujours dans son secteur d'affectation."
"TID_SHIP_ALPHA_DRONE","DRONE ALPHA"
"TID_SHIP_ALPHA_DRONE_DESCR","Un vaisseau de combat automatisé, rapide, mais faible. Le drone se rend à sa destination et y reste jusqu'à ce qu'il soit détruit ou que son minuteur d'activation soit écoulé."
"TID_SHIP_SHIPMENT_DRONE","DRONE DE CARGAISON"
"TID_SHIP_SHIPMENT_DRONE_DESCR","Un drone automatisé rapide qui livrera automatiquement des cargaisons quand cela est possible. Le drone ne peut traverser que des secteurs qui sont liés par une ligne de saut active."
"TID_SHIP_MINING_DRONE","DRONE DE FORAGE"
"TID_SHIP_MINING_DRONE_DESCR","Un vaisseau de forage automatisé qui se concentre sur un seul astéroïde. Une fois le processus de forage terminé, le drone ira livrer l'hydrogène à la planète la plus proche avant de s'autodétruire."
"TID_SHIP_CERBERUS_BOMBER","Bombardier Cerbère"
"TID_SHIP_CERBERUS_BOMBER_DESCR","Un puissant vaisseau qui tire une roquette à intervalles réguliers sur tous les joueurs participants qui possèdent des vaisseaux dans le secteur où le bombardier se trouve, ou dans les secteurs adjacents. \n\nCe vaisseau restera toujours dans son secteur d'affectation, mais les roquettes peuvent être tirées sur les vaisseaux en approche qui se trouvent dans les secteurs adjacents."
"TID_SHIP_STORM","Tempête Cerbère"
"TID_SHIP_STORM_DESCR","Ce vaisseau suit toujours un chemin circulaire au sein de son secteur. Il est équipé d'une puissante arme de longue portée qui lance à intervalle régulier des missiles DART rapides contre tous les vaisseaux ennemis à sa portée."
"TID_SHIP_CERB_GHOSTS","Fantômes Cerbères"
"TID_SHIP_CERB_GHOSTS_DESCR","Un groupe de vaisseaux rapides qui saute de manière imprévisible et se déplace vers la cible la plus proche dans le système stellaire.\n\nLes vaisseaux fantômes sont immunisés contre tous les modules qui n'infligent pas de dégâts, et ne sont pas considérés comme des vaisseaux par certains modules tels que barrage et démantèlement."
"TID_CORP_FLAGSHIP","VAISSEAU AMIRAL DE LA CORPORATION"
"TID_CORP_FLAGSHIP_DESCR","Ce vaisseau appartient à une corporation et ne peut être contrôlé que par les officiers qui en font partie.\n\nUn vaisseau amiral peut parfois assister sa corporation dans une mission d'étoile blanche."
"TID_SHIP_CERB_HYDRA","Hydre Cerbère"
"TID_SHIP_CERB_HYDRA_DESCR","Un vaisseau immense et robuste, équipé d'un puissant barrage infligeant nettement plus de dégâts lorsque d'autres joueurs se trouvent dans son secteur. Une fois ses points de vie épuisés, il se divisera en deux Hydres moins puissantes et plus petites. Ces petites versions se diviseront elles-mêmes en deux Hydres encore plus petites quand elles seront détruites."
"TID_SHIP_CERB_HYDRA_1","Hydre Cerbère"
"TID_SHIP_CERB_HYDRA_1_DESCR","Une version moins puissante de l'Hydre Cerbère. Se divisera en deux Hydres plus petites une fois détruite."
"TID_SHIP_CERB_HYDRA_2","Hydre Cerbère"
"TID_SHIP_CERB_HYDRA_2_DESCR","La version la moins puissante de l'Hydre Cerbère. Disparaîtra une fois détruite."
"TID_GHOST_SPAWNER","Porte de saut fantôme"
"TID_GHOST_SPAWNER_DESCR","Les Fantômes Cerbères empruntent ce portail mystérieux pour sauter dans de nouveaux systèmes stellaires. Le portail ne peut être ciblé ou utilisé en tant que cible de téléportation."
"TID_MODULE_TRADER","BONUS D'ÉCHANGE"
"TID_MODULE_TRADER_DESCR","Lorsqu'il est actif, il augmente les profits de vos livraisons de cargaisons."
"TID_MODULE_TRANSPORT_CAPACITY","EXTENSION DE L'AIRE DE CHARGEMENT"
"TID_MODULE_TRANSPORT_CAPACITY_DESCR","Augmente la capacité de stockage totale du vaisseau de transport, ce qui vous permet de transporter plus de cargaisons ou d'artéfacts à la fois."
"TID_MODULE_MINING_BOOST","BONUS DE FORAGE"
"TID_MODULE_MINING_BOOST_DESCR","Confère un bonus temporaire à la vitesse de récupération d'hydrogène."
"TID_MODULE_EMP","IEM"
"TID_MODULE_EMP_DESCR","Désactive tous les vaisseaux, roquettes et stations Cerbère dans la zone touchée pendant une courte période de temps, y compris le vaisseau ayant déclenché l'IEM. Les vaisseaux désactivés ne peuvent plus ni bouger ni tirer, mais peuvent toujours activer les modules."
"TID_MODULE_SHIPMENT_COMPUTER","I.A. DE CARGAISON"
"TID_MODULE_SHIPMENT_COMPUTER_DESCR","Récupère automatiquement les cargaisons des points de virage intermédiaires si la destination de ces cargaisons correspond à l'un des points de virage suivants du vaisseau. Les cargaisons récupérées automatiquement ajoutent un bonus à leur récompense.\n\nUne fois ce module débloqué, il suffit de sélectionner n'importe quel vaisseau pour révéler la destination des cargaisons."
"TID_MODULE_REPAIR","RÉPARATION À DISTANCE"
"TID_MODULE_WEAK_SHIELD","BOUCLIER ALPHA"
"TID_MODULE_SHIELD","BOUCLIER DELTA"
"TID_MODULE_STRONG_SHIELD","BOUCLIER OMEGA"
"TID_MODULE_SHIELD_DESCR","Absorbe les dégâts reçus jusqu'à son épuisement ou bien la fin de son temps d'activation."
"TID_MODULE_SHIELD_WITH_SPEED_DESCR","Absorbe les dégâts reçus jusqu'à son épuisement ou bien la fin du minuteur d'activation. Le vaisseau propriétaire se déplace plus vite lorsque le bouclier est actif."
"TID_MODULE_REPAIR_DESCR","Il répare une quantité donnée de points de vie par seconde, partagée entre tous les vaisseaux alliés endommagés à portée."
"TID_MODULE_TELEPORT","TÉLÉPORTEUR"
"TID_MODULE_TELEPORT_DESCR","À la fin du délai d'activation, le vaisseau se téléporte sur l'emplacement de la cible choisie, qui doit se trouver dans le rayon de téléportation. Impossible de se téléporter dans les zones de barrière créées par les vaisseaux ennemis."
"TID_MODULE_TIME_WARP","DISTORSION TEMPORELLE"
"TID_MODULE_TIME_WARP_DESCR","Accélère le temps à proximité du vaisseau. Modifie les durées de voyage ainsi que la vitesse de combat et de récupération d'artéfact.\n\nUn objet à la portée de plusieurs distorsions temporelles n'est affecté que par ceux au niveau élevé."
"TID_MODULE_BATTERY","CANON"
"TID_MODULE_BATTERY_DESCR","Inflige des dégâts à une cible unique à la fois."
"TID_MODULE_LASER","LASER"
"TID_MODULE_LASER_DESCR","Puissante arme qui inflige des dégâts grandissants à mesure qu'elle reste fixée sur la même cible."
"TID_MODULE_WEAK_BATTERY","CANON FAIBLE"
"TID_MODULE_WEAK_BATTERY_DESCR","Une arme faible qui inflige des dégâts à une cible unique à la fois."
"TID_MINERAL_STORAGE_CAPACITY","EXTENSION DE STOCKAGE D'HYDROGÈNE"
"TID_MINERAL_STORAGE_CAPACITY_DESCR","Augmente la quantité totale d'hydrogène que le vaisseau de forage peut transporter."
"TID_MODULE_REDSTAR_EXTENDER","EXTENSION DE VIE D'ÉTOILE ROUGE"
"TID_MODULE_REDSTAR_EXTENDER_DESCR","Ajoute une petite quantité de vie à une étoile rouge lorsqu'elle est activée près d'elle."
"TID_MODULE_STEALTH","DISCRÉTION"
"TID_MODULE_STEALTH_DESCR","Le vaisseau qui l'active esquive la totalité des tirs des vaisseaux ennemis. Il ne tire sur aucun ennemi et ne peut être touché par personne pendant la durée de l'effet."
"TID_MODULE_MASS_MINING","FORAGE À DISTANCE"
"TID_MODULE_MASS_MINING_DESCR","Fore simultanément l'hydrogène de toutes les ceintures d'astéroïdes dans le même secteur, au coût d'une vitesse réduite."
"TID_MODULE_UNITY","UNITÉ"
"TID_MODULE_UNITY_DESCR","Augmente les dégâts par seconde pour le vaisseau propriétaire si d'autres joueurs alliés ont des vaisseaux dans le même secteur. L'augmentation est proportionnelle au nombre d'autres joueurs alliés ayant des vaisseaux dans le secteur."
"TID_MODULE_UNITY_MINER","UNITÉ DE FORAGE"
"TID_MODULE_UNITY_MINER_DESCR","Augmente la vitesse de forage pour le vaisseau actif, si les autres joueurs forent dans la même zone. L'augmentation est proportionnelle au nombre de joueurs qui forent dans le secteur."
"TID_MODULE_FORTIFY","FORTIFICATION"
"TID_MODULE_FORTIFY_DESCR","Réduit les dégâts directs reçus par les armes. Tous les vaisseaux Cerbère dans le secteur se déplacent vers leur propriétaire. Les bases et vaisseaux ennemis concentrent leurs attaques sur le propriétaire avant toute autre cible potentielle."
"TID_MODULE_SALVAGE","SAUVETAGE"
"TID_MODULE_SALVAGE_DESCR","Rétablit instantanément un pourcentage donné de l'intégrité de la coque chaque fois qu'un vaisseau (autre que le Fantôme Cerbère) est détruit dans le même secteur."
"TID_MODULE_SUPRESS","SUPPRESSION"
"TID_MODULE_SUPRESS_DESCR","Empêche un vaisseau ennemi unique de tirer pour une courte période de temps."
"TID_MODULE_SHIPMENT_DRONE","DRONE DE CARGAISON"
"TID_MODULE_SHIPMENT_DRONE_DESCR","Envoie un drone qui récupérera et livrera automatiquement des cargaisons quand cela est possible. Le drone ne peut traverser que des secteurs qui sont liés par une ligne de saut active.\n\nLe drone ne peut charger des cargaisons que vers une seule destination à la fois. Lorsqu'il dépose plus d'une cargaison, la livraison entière rapportera une récompense de crédits bonus proportionnelle au nombre de cargaisons supplémentaires livrées."
"TID_MODULE_DESTINY","DESTINÉE"
"TID_MODULE_DESTINY_DESCR","Inflige de lourds dégâts de zone à tous les ennemis à portée. Le vaisseau déclenchant l'attaque saute instantanément vers un astéroïde aléatoire du système stellaire. Si aucun astéroïde n'est disponible, DESTINÉE ne peut pas être activé.\n\nAprès le saut, le vaisseau reste désactivé pendant un court laps de temps.\n\nNe peut être activé que si des vaisseaux ennemis se trouvent dans le secteur."
"TID_MODULE_LEAP","BOND"
"TID_MODULE_LEAP_DESCR","Le vaisseau propriétaire amorce sa téléportation vers le vaisseau allié en combat le plus proche, où qu'il soit dans le système stellaire actuel. Une fois le délai d'activation terminé, et si l'allié visé est encore en vie, le vaisseau propriétaire se téléporte vers l'objet le plus proche du vaisseau allié. Après la téléportation, le vaisseau propriétaire et le vaisseau allié sont tous les deux désactivés pour un court laps de temps."
"TID_MODULE_BOND","LIEN"
"TID_MODULE_BOND_DESCR","Crée un lien de déplacement avec le vaisseau ennemi ciblé. Tant que le lien est actif, le vaisseau ennemi ne peut pas se déplacer de façon indépendante. Tout déplacement du vaisseau propriétaire sera imité par le vaisseau ennemi, afin que la distance entre les deux vaisseaux reste toujours la même.\n\nSi le vaisseau ennemi active un champ de barrière, le vaisseau propriétaire ne sera pas affecté par celui-ci.\n\nLe vaisseau ennemi peut se libérer du lien de façon précoce en utilisant LIEN sur le vaisseau d'origine, ou en utilisant un module provoquant une téléportation.\n\nNe fonctionne pas sur les étoiles rouges publiques de niveau 7 ou inférieur. Un vaisseau qui utilise l'influence de LIEN sur un Cerbère ne peut pas se téléporter vers une étoile rouge publique.\n\nNe fonctionne pas contre les vaisseaux Tempête Cerbère."
"TID_MODULE_VENGEANCE","VENGEANCE"
"TID_MODULE_VENGEANCE_DESCR","Commence à s'activer automatiquement lorsque le vaisseau propriétaire tombe en dessous du seul d'intégrité de coque. Une fois que le délai d'activation est écoulé, et si le vaisseau propriétaire n'est pas encore détruit, une énorme explosion infligera des dégâts de zone à tous les ennemis à portée."
"TID_MODULE_PASSIVE_SHIELD","BOUCLIER PASSIF"
"TID_MODULE_PASSIVE_SHIELD_DESCR","Un bouclier toujours actif qui se régénère perpétuellement.\n\nLe bouclier ne peut commencer à se régénérer que lorsqu'il ne reçoit plus de dégâts pendant une durée équivalente au délai de régénération."
"TID_MODULE_MIRROR_SHIELD","BOUCLIER MIROIR"
